Dates,FEDL01 Index,daily_risk_free_ret,1M_risk_free_ret_realized
2011-11-30,0.08227272727272728,3.152206804729694e-06,5.907174730333148e-06
2011-12-31,0.07181818181818182,2.751650690035691e-06,2.751650690035691e-06
2012-01-31,0.08272727272727273,3.169622284250785e-06,3.169622284250785e-06
2012-02-29,0.10428571428571429,3.995613254511887e-06,7.165235538762671e-06
2012-03-31,0.12727272727272726,4.876337814675936e-06,4.876337814675936e-06
2012-04-30,0.14523809523809522,5.56466249564603e-06,1.0441000310321966e-05
2012-05-31,0.15608695652173912,5.980325279612428e-06,5.980325279612428e-06
2012-06-30,0.1619047619047619,6.203228342431749e-06,1.2183553622044176e-05
2012-07-31,0.1590909090909091,6.095418552825694e-06,6.095418552825694e-06
2012-08-31,0.13217391304347825,5.064121776755442e-06,5.064121776755442e-06
2012-09-30,0.14850000000000002,5.689638986309621e-06,1.0753760763065063e-05
2012-10-31,0.15869565217391304,6.080274701808856e-06,6.080274701808856e-06
2012-11-30,0.16090909090909092,6.165080264504888e-06,1.2245354966313744e-05
2012-12-31,0.1638095238095238,6.2762072704877305e-06,6.2762072704877305e-06
2013-01-31,0.14173913043478262,5.430603278629706e-06,5.430603278629706e-06
2013-02-28,0.14300000000000002,5.478912193772949e-06,1.0909515472402654e-05
2013-03-31,0.14619047619047618,5.601151983640695e-06,5.601151983640695e-06
2013-04-30,0.145,5.555540123550341e-06,1.1156692107191036e-05
2013-05-31,0.10782608695652174,4.1312591658291145e-06,4.1312591658291145e-06
2013-06-30,0.0955,3.658997137341689e-06,7.790256303170804e-06
2013-07-31,0.0926086956521739,3.5482195921680993e-06,3.5482195921680993e-06
2013-08-31,0.08272727272727273,3.169622284250785e-06,3.169622284250785e-06
2013-09-30,0.08047619047619048,3.083374191897836e-06,6.252996476148621e-06
2013-10-31,0.08608695652173913,3.2983453851404254e-06,3.2983453851404254e-06
2013-11-30,0.08476190476190476,3.2475772846010324e-06,6.545922669741458e-06
