Date,GC1_Monthly_Return,GC2_Monthly_Return,GC1_volatility,GC2_volatility,GC2_OPEN_INT,GC2_1M_Sign,GC1_1M_Sign,GC2_3M_Ret,GC1_3M_Ret,GC2_3M_Sign,GC1_3M_Sign,GC2_6M_Ret,GC1_6M_Ret,GC2_6M_Sign,GC1_6M_Sign,GC2_12M_Ret,GC1_12M_Ret,GC2_12M_Sign,GC1_12M_Sign,GC2_3M_Fwd_Ret,GC1_3M_Fwd_Ret,GC2_3M_Fwd_Sign,GC1_3M_Fwd_Sign,GC2_6M_Fwd_Ret,GC1_6M_Fwd_Ret,GC2_6M_Fwd_Sign,GC1_6M_Fwd_Sign,GC2_12M_Fwd_Ret,GC1_12M_Fwd_Ret,GC2_12M_Fwd_Sign,GC1_12M_Fwd_Sign,GC1_OPEN_INT,GC1_sharpe,GC2_sharpe
2012-01-31,0.10358461953606568,0.10342159115315219,0.2364754565428009,0.2365301940916045,1.5392410003956787,1.0,1.0,0.007555476147286022,0.007277016230491817,1.0,1.0,0.0655963086209379,0.06508341773876669,1.0,1.0,0.26555828200194664,0.26458792566632816,1.0,1.0,0.06326732355022724,0.06336905214935307,1.0,1.0,0.023302269804037046,0.023589805322393964,1.0,1.0,0.06690922733377835,0.06725533835334208,1.0,1.0,-4.191759009976339,5.256424715720164,5.2469372825914276
2012-02-29,-0.015366629385066943,-0.015285151688799736,0.1971812017817115,0.19730288754714564,-1.324149796077645,-1.0,-1.0,-0.020957381639064465,-0.019787703328481676,-1.0,-1.0,-0.06641467720844574,-0.06668006256684578,-1.0,-1.0,0.19431855473776416,0.19373454732280937,1.0,1.0,-0.04338935309873104,-0.043275475578923306,-1.0,-1.0,-0.07639121960351414,-0.07607528383042172,-1.0,-1.0,-0.046093275431131175,-0.04544100522635297,-1.0,-1.0,4.432156615311665,-0.9351781556993549,-0.9296458989824368
2012-03-31,-0.02484893800164567,-0.024869115914125217,0.2065180100808582,0.20682341402690738,1.2850410652603,-1.0,-1.0,0.06326732355022724,0.06336905214935307,1.0,1.0,0.030115808827247292,0.029731359075269914,1.0,1.0,0.1493870375293751,0.14852545676618334,1.0,1.0,-0.09145530899021459,-0.09090225901298155,-1.0,-1.0,-0.015522418907542246,-0.015309725659692575,-1.0,-1.0,-0.08153156342740697,-0.08103176767068376,-1.0,-1.0,-3.739932359069451,-1.443880153130463,-1.4429187931820788
2012-04-30,-0.003059908192210692,-0.0032350854958060893,0.20185403714505007,0.20206845408652743,-1.6293141085211857,-1.0,-1.0,-0.04338935309873104,-0.043275475578923306,-1.0,-1.0,-0.03583387695144502,-0.03599845934843149,-1.0,-1.0,0.06751524441523404,0.06696902049215314,1.0,1.0,-0.03996505374619019,-0.0397792468269591,-1.0,-1.0,0.059219808251294026,0.059196402696723105,1.0,1.0,-0.04664819282721844,-0.04565603898290771,-1.0,-1.0,3.8380126667189707,-0.18190816902087775,-0.19211819145728495
2012-05-31,-0.06299341281912518,-0.06335110758028328,0.17865650887645718,0.17893061543392944,1.413525946144368,-1.0,-1.0,-0.09145530899021459,-0.09090225901298155,-1.0,-1.0,-0.11241269062927906,-0.11068996234146322,-1.0,-1.0,0.01767217871316351,0.01723454115602685,1.0,1.0,-0.033001866504783095,-0.03279980825149842,-1.0,-1.0,0.03235420052966642,0.03245638606390244,1.0,1.0,-0.12308509557004488,-0.12265456156202514,-1.0,-1.0,-2.741454991396985,-4.231141415352683,-4.248648500536287
2012-06-30,0.026274074184376772,0.02662113932989918,0.20351505159481895,0.20342305439972455,-2.384611950419526,1.0,1.0,-0.03996505374619019,-0.0397792468269591,-1.0,-1.0,0.023302269804037046,0.023589805322393964,1.0,1.0,0.06600041255348366,0.06529509208238782,1.0,1.0,0.07593289008267234,0.07559253335328897,1.0,1.0,0.0906965614708124,0.09066847665468014,1.0,1.0,-0.11591481638770507,-0.1151785989291314,-1.0,-1.0,3.586086430899181,1.5492165701838823,1.5703906958896923
2012-07-31,0.003919530383249992,0.003728101745601009,0.21099604784589943,0.2105517818638229,0.35188092065805776,1.0,1.0,-0.033001866504783095,-0.03279980825149842,-1.0,-1.0,-0.07639121960351414,-0.07607528383042172,-1.0,-1.0,-0.010794910982576233,-0.010991866091655034,-1.0,-1.0,0.09918486199748422,0.09897564952368221,1.0,1.0,0.04360695752974131,0.04366553303094811,1.0,1.0,-0.27121808515393564,-0.2707461434388758,-1.0,-1.0,-3.534662387248641,0.22291585590907068,0.2124760975717911
2012-08-31,0.04539892878566221,0.045583649007172156,0.16976252216179946,0.16954576772528762,2.363507268677269,1.0,1.0,0.07593289008267234,0.07559253335328897,1.0,1.0,-0.015522418907542246,-0.015309725659692575,-1.0,-1.0,-0.08193709611598798,-0.08198978822653835,-1.0,-1.0,0.06535606703444952,0.06525619431540086,1.0,1.0,0.030297944172382962,0.030634278604068754,1.0,1.0,-0.20571384920338875,-0.20468714939720023,-1.0,-1.0,1.6038428159839153,3.2091131687399983,3.226289841527437
2012-09-30,0.04965719035477001,0.049873111244711055,0.15542036529442121,0.15513720770235384,0.155184150500709,1.0,1.0,0.09918486199748422,0.09897564952368221,1.0,1.0,0.059219808251294026,0.059196402696723105,1.0,1.0,0.08933561707854132,0.08892776177199302,1.0,1.0,0.014763671388140054,0.01507594330139117,1.0,1.0,-0.06600914451986473,-0.06572204201099119,-1.0,-1.0,-0.189624766255581,-0.18847585586854976,-1.0,-1.0,-1.6875713201691092,3.834029621075851,3.857729192114705
2012-10-31,-0.029799924825031354,-0.030100693217433694,0.13860186390131754,0.13843537284484841,-1.9544952669733586,-1.0,-1.0,0.06535606703444952,0.06525619431540086,1.0,1.0,0.03235420052966642,0.03245638606390244,1.0,1.0,-0.003479676421778599,-0.003542073284529046,-1.0,-1.0,-0.05557790446774291,-0.055310116492734096,-1.0,-1.0,-0.10586800107851246,-0.10485244167963081,-1.0,-1.0,-0.29025975716268704,-0.2890569143338917,-1.0,-1.0,4.469003595425214,-2.580045374822531,-2.6092198199518624
2012-11-30,-0.004781322228347484,-0.005008746639137307,0.1368943741755158,0.1370226154548746,1.6362759124544901,-1.0,-1.0,0.014763671388140054,0.01507594330139117,1.0,1.0,0.0906965614708124,0.09066847665468014,1.0,1.0,-0.021716129158466657,-0.02002148568678308,-1.0,-1.0,-0.035058122862066554,-0.03462191571133211,-1.0,-1.0,-0.1554392960997113,-0.1551109476259276,-1.0,-1.0,-0.26204478956533617,-0.26137007538438173,-1.0,-1.0,-4.149755902800447,-0.4191250888557826,-0.4386499226431854
2012-12-31,-0.020728869439355257,-0.02046846461117191,0.13135584815507567,0.1316119484949526,-1.7472284072898834,-1.0,-1.0,-0.05557790446774291,-0.055310116492734096,-1.0,-1.0,0.04360695752974131,0.04366553303094811,1.0,1.0,0.06690922733377835,0.06725533835334208,1.0,1.0,-0.08077281590800478,-0.08079798531238236,-1.0,-1.0,-0.20661137785851746,-0.20584707558381155,-1.0,-1.0,-0.314607572531056,-0.31339614491589796,-1.0,-1.0,4.2913361098912235,-1.8936837359429846,-1.8662558995810523
2013-01-31,-0.009111724043629366,-0.009580911611757337,0.13269281345954811,0.13285826682684548,1.4933214458684105,-1.0,-1.0,-0.035058122862066554,-0.03462191571133211,-1.0,-1.0,0.030297944172382962,0.030634278604068754,1.0,1.0,-0.046093275431131175,-0.04544100522635297,-1.0,-1.0,-0.05029009661076955,-0.04954232518689672,-1.0,-1.0,-0.31482504268367695,-0.31441167646982393,-1.0,-1.0,-0.3327841710524728,-0.3320542626828704,-1.0,-1.0,-3.791963111905746,-0.824013642282785,-0.8653653407275737
2013-02-28,-0.050957391829397736,-0.05072343968507553,0.12726517378017785,0.12730930284055017,-1.3417590588546915,-1.0,-1.0,-0.08077281590800478,-0.08079798531238236,-1.0,-1.0,-0.06600914451986473,-0.06572204201099119,-1.0,-1.0,-0.08153156342740697,-0.08103176767068376,-1.0,-1.0,-0.12038117323764475,-0.12048903191459548,-1.0,-1.0,-0.23601179337577172,-0.23532142800126898,-1.0,-1.0,-0.2930716201475754,-0.2919869662198744,-1.0,-1.0,3.84103914815151,-4.804839248551869,-4.781121745543257
2013-03-31,0.010526790686130383,0.010014254686063317,0.12261541935077869,0.12223818677358253,1.3457366873540977,1.0,1.0,-0.05029009661076955,-0.04954232518689672,-1.0,-1.0,-0.10586800107851246,-0.10485244167963081,-1.0,-1.0,-0.04664819282721844,-0.04565603898290771,-1.0,-1.0,-0.12583856195051268,-0.1250490902714292,-1.0,-1.0,-0.12361562173571627,-0.12275381385755857,-1.0,-1.0,-0.17822816114496476,-0.1773784709390176,-1.0,-1.0,-3.6148979116868674,1.030225145437733,0.9830893226136315
2013-04-30,-0.08005843077132813,-0.07967198823863253,0.23133245680386685,0.23111671283421967,-1.5394051309186771,-1.0,-1.0,-0.12038117323764475,-0.12048903191459548,-1.0,-1.0,-0.1554392960997113,-0.1551109476259276,-1.0,-1.0,-0.12308509557004488,-0.12265456156202514,-1.0,-1.0,-0.2645349460729074,-0.2648693512829272,-1.0,-1.0,-0.18439175608417457,-0.18420447265426088,-1.0,-1.0,-0.21748808153870414,-0.21723554221531316,-1.0,-1.0,3.769909264856503,-4.152902634283002,-4.136714507312053
2013-05-31,-0.05551745018623144,-0.05618082839794347,0.2755885121270521,0.2756727788299855,1.2230378298650049,-1.0,-1.0,-0.12583856195051268,-0.1250490902714292,-1.0,-1.0,-0.20661137785851746,-0.20584707558381155,-1.0,-1.0,-0.11591481638770507,-0.1151785989291314,-1.0,-1.0,-0.11563062013812697,-0.1148323960866735,-1.0,-1.0,-0.10660549346562487,-0.10625912775845414,-1.0,-1.0,-0.12835792526552936,-0.1274844834994111,-1.0,-1.0,-3.393160673979077,-2.4174062884291807,-2.4455441107992013
2013-06-30,-0.12929347032536764,-0.1286821294363314,0.2611680787405528,0.2612283681194721,-2.481110735554209,-1.0,-1.0,-0.2645349460729074,-0.2648693512829272,-1.0,-1.0,-0.31482504268367695,-0.31441167646982393,-1.0,-1.0,-0.27121808515393564,-0.2707461434388758,-1.0,-1.0,0.0022229402147964095,0.002295276413870617,1.0,1.0,-0.10799619467253851,-0.10754906933208641,-1.0,-1.0,-0.11152127443240722,-0.11155516402252985,-1.0,-1.0,3.813664918182692,-5.940701679111826,-5.911247558418876
2013-07-31,0.06997852442492558,0.0692323376961479,0.272061677464757,0.27200924236105434,0.5843931411574399,1.0,1.0,-0.11563062013812697,-0.1148323960866735,-1.0,-1.0,-0.23601179337577172,-0.23532142800126898,-1.0,-1.0,-0.20571384920338875,-0.20468714939720023,-1.0,-1.0,0.08014318998873282,0.08066487862866634,1.0,1.0,-0.017959128368795874,-0.017642586213046485,-1.0,-1.0,0.07667070216333993,0.07726672546250324,1.0,1.0,-4.063379080689824,3.0865879418386206,3.054264057877193
2013-08-31,0.06161022231431268,0.06167273195497991,0.2286030668007631,0.22879326412375445,1.9490829728431027,1.0,1.0,0.0022229402147964095,0.002295276413870617,1.0,1.0,-0.12361562173571627,-0.12275381385755857,-1.0,-1.0,-0.189624766255581,-0.18847585586854976,-1.0,-1.0,0.009025126672502104,0.008573268328219363,1.0,1.0,-0.05705982677180366,-0.05666553821860543,-1.0,-1.0,-0.023666550721532786,-0.023982314616113776,-1.0,-1.0,1.781054223868992,3.234089017782522,3.234679072804578
2013-09-30,-0.050923868110571924,-0.05076187966239498,0.2274349902256802,0.2272882518117922,-0.05150791089620377,-1.0,-1.0,0.08014318998873282,0.08066487862866634,1.0,1.0,-0.18439175608417457,-0.18420447265426088,-1.0,-1.0,-0.29025975716268704,-0.2890569143338917,-1.0,-1.0,-0.11021913488733492,-0.10984434574595703,-1.0,-1.0,-0.054612539409248484,-0.05462465708145903,-1.0,-1.0,-0.08105795437608698,-0.08154240996656714,-1.0,-1.0,-2.390208047637814,-2.686861932372374,-2.680044177792106
2013-10-31,-0.002113085875521392,-0.0018857256200828232,0.2457099462357813,0.24590319974043168,-1.2793510364816836,-1.0,-1.0,0.009025126672502104,0.008573268328219363,1.0,1.0,-0.10660549346562487,-0.10625912775845414,-1.0,-1.0,-0.26204478956533617,-0.26137007538438173,-1.0,-1.0,-0.0981023183575287,-0.09830746484171282,-1.0,-1.0,-0.03309632545452956,-0.033031069561052284,-1.0,-1.0,-0.09097895517912491,-0.09151039719968157,-1.0,-1.0,4.564852966008514,-0.10319903974063917,-0.09202282631897465
2013-11-30,-0.05680739175986371,-0.05757152960485712,0.2069557855779557,0.20705177047585724,1.3334982194650085,-1.0,-1.0,-0.11021913488733492,-0.10984434574595703,-1.0,-1.0,-0.10799619467253851,-0.10754906933208641,-1.0,-1.0,-0.314607572531056,-0.31339614491589796,-1.0,-1.0,-0.06608495344430576,-0.06523880654682479,-1.0,-1.0,-0.021752431799904492,-0.021225355740956964,-1.0,-1.0,-0.1219820998753871,-0.12206049323350232,-1.0,-1.0,-3.0004616454275297,-3.2938856926113207,-3.336645485670171
2013-12-31,-0.03938698720632772,-0.03864506313258875,0.2008837893828715,0.2008778816302595,-1.3809616145097525,-1.0,-1.0,-0.0981023183575287,-0.09830746484171282,-1.0,-1.0,-0.017959128368795874,-0.017642586213046485,-1.0,-1.0,-0.3327841710524728,-0.3320542626828704,-1.0,-1.0,0.05560659547808644,0.055219688664498,1.0,1.0,-0.00352507975986871,-0.00400609469044344,-1.0,-1.0,-0.061769911127142585,-0.06218511277777328,-1.0,-1.0,4.478964347015679,-2.3528222358206516,-2.308570529654614
2014-01-31,0.03095557241936664,0.03013163929314011,0.18570052957993224,0.18532096878801865,1.189920399359588,1.0,1.0,-0.06608495344430576,-0.06523880654682479,-1.0,-1.0,-0.05705982677180366,-0.05666553821860543,-1.0,-1.0,-0.2930716201475754,-0.2919869662198744,-1.0,-1.0,0.06500599290299913,0.06527639528066054,1.0,1.0,0.0946298305321358,0.09490931167554972,1.0,1.0,-0.01516005415198407,-0.015253457667729009,-1.0,-1.0,-3.50222517154449,2.000354387102094,1.9510996185827092
2014-02-28,0.06365110345145908,0.06412001931753508,0.1664832140209131,0.16627138353715035,-1.3265832002646398,1.0,1.0,0.05560659547808644,0.055219688664498,1.0,1.0,-0.054612539409248484,-0.05462465708145903,-1.0,-1.0,-0.17822816114496476,-0.1773784709390176,-1.0,-1.0,0.04433252164440127,0.044013450805867826,1.0,1.0,0.03339327605027087,0.03268322360249165,1.0,1.0,0.03128480625192598,0.03049551357579272,1.0,1.0,3.9056830242851683,4.587929455287673,4.627616703739663
2014-03-31,-0.02933028059016518,-0.02924566570767606,0.1592350743785412,0.15904741103669368,1.3456063340457476,-1.0,-1.0,0.06500599290299913,0.06527639528066054,1.0,1.0,-0.03309632545452956,-0.033031069561052284,-1.0,-1.0,-0.21748808153870414,-0.21723554221531316,-1.0,-1.0,-0.05913167523795515,-0.05922578335494144,-1.0,-1.0,-0.0264454149668385,-0.026917752885108115,-1.0,-1.0,-0.08514940296590989,-0.08566405861405801,-1.0,-1.0,-4.198527390904685,-2.2103381962524042,-2.2065620949412743
2014-04-30,0.009692627944573928,0.009458168034542247,0.14960973243040332,0.14953978301716403,-1.4625525204151142,1.0,1.0,0.04433252164440127,0.044013450805867826,1.0,1.0,-0.021752431799904492,-0.021225355740956964,-1.0,-1.0,-0.12835792526552936,-0.1274844834994111,-1.0,-1.0,0.029623837629136673,0.029632916394889186,1.0,1.0,-0.05788262972459535,-0.058479327638629286,-1.0,-1.0,-0.08160179748108742,-0.08137473304281517,-1.0,-1.0,4.153398080940745,0.7774329480135518,0.758982085733532
2014-05-31,-0.03958813070935019,-0.03934417756482134,0.13458292066962801,0.13440661038986715,1.3627613157440202,-1.0,-1.0,-0.05913167523795515,-0.05922578335494144,-1.0,-1.0,-0.00352507975986871,-0.00400609469044344,-1.0,-1.0,-0.11152127443240722,-0.11155516402252985,-1.0,-1.0,-0.010939245594130398,-0.011330227203376175,-1.0,-1.0,-0.10022966807548261,-0.10083513749254536,-1.0,-1.0,-0.09089094666962616,-0.09165916146967934,-1.0,-1.0,-3.773951414602948,-3.5298503416965215,-3.5127002266359493
2014-06-30,0.05952841915966545,0.05950984715941576,0.12283124323044504,0.12278140027434958,-2.671383730677677,1.0,1.0,0.029623837629136673,0.029632916394889186,1.0,1.0,0.0946298305321358,0.09490931167554972,1.0,1.0,0.07667070216333993,0.07726672546250324,1.0,1.0,0.03268626027111665,0.032308030469833326,1.0,1.0,-0.058244831367273875,-0.05817901808732984,-1.0,-1.0,-0.04615319459359313,-0.046168323801231814,-1.0,-1.0,4.318922621488886,5.815629730098899,5.816175449354087
2014-07-31,-0.03127051565369143,-0.031104915188724824,0.12963208319288558,0.12954088333557764,0.24443207597737704,-1.0,-1.0,-0.010939245594130398,-0.011330227203376175,-1.0,-1.0,0.03339327605027087,0.03268322360249165,1.0,1.0,-0.023666550721532786,-0.023982314616113776,-1.0,-1.0,-0.08750646735373202,-0.08811224403351847,-1.0,-1.0,-0.10978988468411988,-0.11016276934327873,-1.0,-1.0,-0.12005421537442729,-0.12060467148493448,-1.0,-1.0,-3.451182593868735,-2.8947015167992864,-2.881399081537562
2014-08-31,0.004050126963859313,0.004281328300425713,0.12479501357068523,0.12497984019675074,2.4547284844947637,1.0,1.0,0.03268626027111665,0.032308030469833326,1.0,1.0,-0.0264454149668385,-0.026917752885108115,-1.0,-1.0,-0.08105795437608698,-0.08154240996656714,-1.0,-1.0,-0.08929042248135222,-0.08950491028916918,-1.0,-1.0,-0.002108469798344892,-0.0021877100266989302,-1.0,-1.0,-0.15786299920757774,-0.15721216895875045,-1.0,-1.0,1.01213816097507,0.3894508456364191,0.41107381417858657
2014-09-30,-0.06089185534368635,-0.06068288046543291,0.10742444659255002,0.10755758227190686,0.01900637765368174,-1.0,-1.0,-0.08750646735373202,-0.08811224403351847,-1.0,-1.0,-0.05788262972459535,-0.058479327638629286,-1.0,-1.0,-0.09097895517912491,-0.09151039719968157,-1.0,-1.0,-0.09093109163839053,-0.09048704855716316,-1.0,-1.0,-0.058703987999071394,-0.0587463057289499,-1.0,-1.0,-0.12819710226132575,-0.12793937295867064,-1.0,-1.0,-2.179770404565506,-6.8020109695860524,-6.770276443591957
2014-10-31,-0.03266318190934214,-0.03288887031634502,0.1128478778291022,0.11282959426013228,-1.5901759139251226,-1.0,-1.0,-0.08929042248135222,-0.08950491028916918,-1.0,-1.0,-0.10022966807548261,-0.10083513749254536,-1.0,-1.0,-0.1219820998753871,-0.12206049323350232,-1.0,-1.0,-0.022283417330387856,-0.02205052530976026,-1.0,-1.0,-0.023719167756492077,-0.022895405404185887,-1.0,-1.0,-0.08290803914682243,-0.08173076250552569,-1.0,-1.0,-4.058389502254787,-3.4733323342215665,-3.497898280890951
2014-11-30,0.0030679886958653313,0.0026406591433874027,0.14642982271724067,0.14626126586132115,1.4287889679608732,1.0,1.0,-0.09093109163839053,-0.09048704855716316,-1.0,-1.0,-0.058244831367273875,-0.05817901808732984,-1.0,-1.0,-0.061769911127142585,-0.06218511277777328,-1.0,-1.0,0.08718195268300732,0.08731720026247025,1.0,1.0,0.009338721405856454,0.009175976022866017,1.0,1.0,-0.026009156096836072,-0.026114715339353722,-1.0,-1.0,-3.148456717358359,0.2514232665669223,0.21665277908023844
2014-12-31,0.007544667903716551,0.007964793842569762,0.1558556813208573,0.15589446059542153,-1.3821090414534698,1.0,1.0,-0.022283417330387856,-0.02205052530976026,-1.0,-1.0,-0.10978988468411988,-0.11016276934327873,-1.0,-1.0,-0.01516005415198407,-0.015253457667729009,-1.0,-1.0,0.03222710363931913,0.031740742828213264,1.0,1.0,0.012091636773680747,0.012010694286098023,1.0,1.0,-0.09843713936297238,-0.09771256732710043,-1.0,-1.0,4.129652401872554,0.5808964683052762,0.6130912268838125
2015-01-31,0.07670454366288837,0.07657649969705016,0.1662352940982296,0.16646702566544627,1.5300231889732974,1.0,1.0,0.08718195268300732,0.08731720026247025,1.0,1.0,-0.002108469798344892,-0.0021877100266989302,-1.0,-1.0,0.03128480625192598,0.03049551357579272,1.0,1.0,-0.0014357504261042209,-0.0008448800944256263,-1.0,-1.0,-0.01026433069030741,-0.010441902141655746,-1.0,-1.0,-0.11063504239109623,-0.11052544873234282,-1.0,-1.0,-4.342060772573325,5.537058354231066,5.520120232167653
2015-02-28,-0.052508468738391656,-0.05231418990030079,0.17308913340066456,0.17297836279980827,-1.5768369928658998,-1.0,-1.0,0.03222710363931913,0.031740742828213264,1.0,1.0,-0.058703987999071394,-0.0587463057289499,-1.0,-1.0,-0.08514940296590989,-0.08566405861405801,-1.0,-1.0,-0.07784323127715087,-0.07814122423960423,-1.0,-1.0,-0.15575452940923284,-0.15502445893205152,-1.0,-1.0,-0.1361256598575773,-0.13557827157140334,-1.0,-1.0,4.815613659776809,-3.640330345881093,-3.6291838391957847
2015-03-31,-0.02504095501892234,-0.02569806022285359,0.15507591688619277,0.15507327978924373,1.4262409488055479,-1.0,-1.0,-0.0014357504261042209,-0.0008448800944256263,-1.0,-1.0,-0.023719167756492077,-0.022895405404185887,-1.0,-1.0,-0.08160179748108742,-0.08137473304281517,-1.0,-1.0,-0.020135466865638385,-0.01973004854211524,-1.0,-1.0,-0.06949311426225435,-0.06919306722972074,-1.0,-1.0,0.017231245824524954,0.01740599449874569,1.0,1.0,-3.8733810992819038,-1.9377055203716318,-1.988587093104307
2015-04-30,-0.000591800482290239,0.00016901884600351025,0.1527129966804261,0.15298997012234195,-1.7549899570707446,1.0,-1.0,-0.07784323127715087,-0.07814122423960423,-1.0,-1.0,0.009338721405856454,0.009175976022866017,1.0,1.0,-0.09089094666962616,-0.09165916146967934,-1.0,-1.0,-0.00882858026420319,-0.00959702204723012,-1.0,-1.0,-0.059188871390330355,-0.0588353571013398,-1.0,-1.0,0.043334049647836714,0.04228485521120806,1.0,1.0,3.9036344333642052,-0.04650295614553356,0.013257249154439375
2015-05-31,0.005902706959097337,0.005393574511211696,0.16167934014989238,0.16189037876498671,1.5549094227602414,1.0,1.0,-0.020135466865638385,-0.01973004854211524,-1.0,-1.0,0.012091636773680747,0.012010694286098023,1.0,1.0,-0.04615319459359313,-0.046168323801231814,-1.0,-1.0,-0.07791129813208197,-0.07688323469244729,-1.0,-1.0,-0.035347877502692526,-0.03529069136221974,-1.0,-1.0,0.08826404258620091,0.08748344866703217,1.0,1.0,-3.5401202981625257,0.438104729048866,0.39979456857345047
2015-06-30,-0.014907928524037217,-0.014391173621418396,0.14302494492748996,0.14324136980967214,-2.893112058257069,-1.0,-1.0,-0.00882858026420319,-0.00959702204723012,-1.0,-1.0,-0.01026433069030741,-0.010441902141655746,-1.0,-1.0,-0.12005421537442729,-0.12060467148493448,-1.0,-1.0,-0.04935764739661597,-0.0494630186876055,-1.0,-1.0,-0.11052877613665313,-0.10972326161319845,-1.0,-1.0,0.023014350202939404,0.021130496056716908,1.0,1.0,4.020584759574515,-1.2507967919801817,-1.2056159731401832
2015-07-31,-0.06787801312750741,-0.06891369902187527,0.13572417988921098,0.1361583029487678,0.6379302587931832,-1.0,-1.0,-0.07791129813208197,-0.07688323469244729,-1.0,-1.0,-0.15575452940923284,-0.15502445893205152,-1.0,-1.0,-0.15786299920757774,-0.15721216895875045,-1.0,-1.0,-0.050360291126127166,-0.04923833505410968,-1.0,-1.0,-0.10037071170078882,-0.10008354659068708,-1.0,-1.0,0.1212634053645667,0.11954509066021668,1.0,1.0,-3.523777978929452,-6.001407841955493,-6.073550935587561
2015-08-31,0.03332292296393913,0.033947225246677704,0.1320727071856603,0.13276410888937246,2.4218189205382554,1.0,1.0,-0.04935764739661597,-0.0494630186876055,-1.0,-1.0,-0.06949311426225435,-0.06919306722972074,-1.0,-1.0,-0.12819710226132575,-0.12793937295867064,-1.0,-1.0,0.04256342062938945,0.04159254333022755,1.0,1.0,0.019628869551655548,0.01944618736064818,1.0,1.0,0.21191790315908676,0.20870052040856635,1.0,1.0,1.1972595431521764,3.027688945643765,3.0683496192451862
2015-09-30,-0.014683244890541403,-0.015393817350929595,0.1415089780398001,0.14250332227137286,0.012817721280098837,-1.0,-1.0,-0.050360291126127166,-0.04923833505410968,-1.0,-1.0,-0.059188871390330355,-0.0588353571013398,-1.0,-1.0,-0.08290803914682243,-0.08173076250552569,-1.0,-1.0,-0.06117112874003716,-0.060260242925592955,-1.0,-1.0,0.0867243600867793,0.08659906172846643,1.0,1.0,0.14666769047232986,0.1444368360820052,1.0,1.0,-2.266102318515661,-1.2451431783850493,-1.2962912391570556
2015-10-31,0.022952865256829824,0.02401001273364134,0.14658161972574163,0.14691428933710166,-1.317188602771612,1.0,1.0,0.04256342062938945,0.04159254333022755,1.0,1.0,-0.035347877502692526,-0.03529069136221974,-1.0,-1.0,-0.026009156096836072,-0.026114715339353722,-1.0,-1.0,-0.05001042057466165,-0.050845211536577395,-1.0,-1.0,0.10252292103816707,0.10112021231254786,1.0,1.0,0.16639858899874138,0.16324035602911824,1.0,1.0,4.619284172069778,1.8790512998649043,1.9611445156474263
2015-11-30,-0.06852986329188138,-0.0697873241227489,0.14727226729451184,0.14595155355645079,1.1346500518629252,-1.0,-1.0,-0.06117112874003716,-0.060260242925592955,-1.0,-1.0,-0.11052877613665313,-0.10972326161319845,-1.0,-1.0,-0.09843713936297238,-0.09771256732710043,-1.0,-1.0,-0.0229345510777339,-0.022146355969579368,-1.0,-1.0,0.12361192008889343,0.12277414002925191,1.0,1.0,0.11139149169073459,0.10919925208656078,1.0,1.0,-2.756691801877018,-5.583932227090945,-5.73784840974016
2015-12-31,-0.0052682135015258424,-0.004233109185554085,0.15171974168240024,0.15046684314863085,-1.6007381201345954,-1.0,-1.0,-0.05001042057466165,-0.050845211536577395,-1.0,-1.0,-0.10037071170078882,-0.10008354659068708,-1.0,-1.0,-0.11063504239109623,-0.11052544873234282,-1.0,-1.0,0.14789548882681647,0.14685930465405939,1.0,1.0,0.13354312633959253,0.13085375766991536,1.0,1.0,0.09707508926732444,0.09396158083191963,1.0,1.0,4.034083470523074,-0.41667986853449523,-0.337598032654088
2016-01-31,0.05165172082382785,0.05108588223056909,0.16178086532310515,0.15630027879164554,1.4462552374074082,1.0,1.0,-0.0229345510777339,-0.022146355969579368,-1.0,-1.0,0.019628869551655548,0.01944618736064818,1.0,1.0,-0.1361256598575773,-0.13557827157140334,-1.0,-1.0,0.15253334161282872,0.15196542384912526,1.0,1.0,0.22163411706535552,0.21962863725090376,1.0,1.0,0.08447075918926839,0.08278154579304964,1.0,1.0,-4.1241949968299725,3.831235842681656,3.922133674400051
2016-02-29,0.10047579733175738,0.10104271578180146,0.18836948114513677,0.18571069711785007,-1.2015120009225182,1.0,1.0,0.14789548882681647,0.14685930465405939,1.0,1.0,0.0867243600867793,0.08659906172846643,1.0,1.0,0.017231245824524954,0.01740599449874569,1.0,1.0,0.14654647116662733,0.14492049599883128,1.0,1.0,0.19228903360743121,0.18925433304791817,1.0,1.0,0.08166749288467923,0.07935340090993392,1.0,1.0,4.628642843336156,6.400769172645868,6.529040104847432
2016-03-31,-0.00016209430645997003,0.0004047436004581684,0.19299278901049863,0.1916425183034967,1.4130307968928726,1.0,-1.0,0.15253334161282872,0.15196542384912526,1.0,1.0,0.10252292103816707,0.10112021231254786,1.0,1.0,0.043334049647836714,0.04228485521120806,1.0,1.0,-0.014352362487223935,-0.016005546984144026,-1.0,-1.0,0.05994333038555055,0.05783777435353876,1.0,1.0,0.01773508747944419,0.015673671845179094,1.0,1.0,-3.596684241588397,-0.010078779043987116,0.02534366198322599
